run_key,experiment,dataset_name,seed,setting_id,setting_name,model_name,label_noise,missing_rate,imbalance_level,corruption_order,noise_type,imputation_strategy,train_rows_after_corruption,test_rows,fit_eval_seconds,accuracy,balanced_accuracy,macro_f1,weighted_f1,mcc,minority_recall,auroc,auprc
imp__magic__seed0__all_three__mean_indicator__LogisticRegression,imputation_ablation,magic,0,7,all_three,LogisticRegression,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,10635,4755,0.1287,0.6788643533123029,0.5437718341204352,0.481861326882746,0.5766673535853738,0.23838202692138,0.0885167464114832,0.7923112468902626,0.7070478580941056
imp__magic__seed0__all_three__mean_indicator__KNN,imputation_ablation,magic,0,7,all_three,KNN,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,10635,4755,0.4382,0.6847528916929548,0.5651470597364463,0.5324299444727575,0.6116221620584976,0.2325317271766761,0.1620813397129186,0.6535420743791777,0.4949366776842182
imp__magic__seed0__all_three__mean_indicator__RandomForest,imputation_ablation,magic,0,7,all_three,RandomForest,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,10635,4755,2.2255,0.7303890641430074,0.6185428813977562,0.6069132952449735,0.6722882708228819,0.3997859450905923,0.2416267942583732,0.8615603277426602,0.8131340045297706
imp__magic__seed0__all_three__mean_indicator__HistGradientBoosting,imputation_ablation,magic,0,7,all_three,HistGradientBoosting,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,10635,4755,0.3602,0.7301787592008412,0.618380701702654,0.6067418120483624,0.6721207656640334,0.3988082706018815,0.2416267942583732,0.8587691298322178,0.8149177917082291
imp__magic__seed1__clean__mean__LogisticRegression,imputation_ablation,magic,1,0,clean,LogisticRegression,0.0,0.0,natural,noise_then_imbalance,symmetric,mean,14265,4755,0.0777,0.7915878023133543,0.7482657830330552,0.7589359778283952,0.7852626774559823,0.5278331775043423,0.6022727272727273,0.848867729654984,0.7904722551494815
imp__magic__seed1__clean__mean__KNN,imputation_ablation,magic,1,0,clean,KNN,0.0,0.0,natural,noise_then_imbalance,symmetric,mean,14265,4755,0.6203,0.843322818086225,0.8034906851432535,0.8180550826780488,0.8381751586718054,0.6485557938188036,0.6692583732057417,0.8848257421854995,0.813873555849381
imp__magic__seed1__clean__mean__RandomForest,imputation_ablation,magic,1,0,clean,RandomForest,0.0,0.0,natural,noise_then_imbalance,symmetric,mean,14265,4755,3.6626,0.8815983175604627,0.8588745660335193,0.8669863917513889,0.8800685156832437,0.7365681549361318,0.7822966507177034,0.9380591901568563,0.9084355846195264
imp__magic__seed1__clean__mean__HistGradientBoosting,imputation_ablation,magic,1,0,clean,HistGradientBoosting,0.0,0.0,natural,noise_then_imbalance,symmetric,mean,14265,4755,0.5003,0.8807570977917981,0.8567203502150238,0.8656604908150498,0.8790239239669894,0.7345262843231936,0.7757177033492823,0.936396460292358,0.912074380714996
imp__magic__seed1__missing_only__mean__LogisticRegression,imputation_ablation,magic,1,2,missing_only,LogisticRegression,0.0,0.2,natural,noise_then_imbalance,symmetric,mean,14265,4755,0.0718,0.7667718191377497,0.7116100680223544,0.7231209335169849,0.7557434968702155,0.4658673451394896,0.5257177033492823,0.8106412383389695,0.7350553361511708
imp__magic__seed1__missing_only__mean__KNN,imputation_ablation,magic,1,2,missing_only,KNN,0.0,0.2,natural,noise_then_imbalance,symmetric,mean,14265,4755,1.1118,0.7949526813880127,0.7449755333694422,0.7582848929889441,0.786221312768148,0.5340853066406624,0.5765550239234449,0.8282485989691889,0.7311497571253271
imp__magic__seed1__missing_only__mean__RandomForest,imputation_ablation,magic,1,2,missing_only,RandomForest,0.0,0.2,natural,noise_then_imbalance,symmetric,mean,14265,4755,3.3475,0.8439537329127235,0.8090411688112151,0.8210540506326032,0.8400496130648487,0.6499636069747197,0.6913875598086124,0.9014352903016544,0.859917348216351
imp__magic__seed1__missing_only__mean__HistGradientBoosting,imputation_ablation,magic,1,2,missing_only,HistGradientBoosting,0.0,0.2,natural,noise_then_imbalance,symmetric,mean,14265,4755,0.6491,0.8544689800210304,0.8230352783515714,0.8341318089707528,0.8513664926656128,0.674324019549601,0.7171052631578947,0.9061825382907036,0.8722522389796672
imp__magic__seed1__noise_missing__mean__LogisticRegression,imputation_ablation,magic,1,4,noise_missing,LogisticRegression,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,14265,4755,0.1076,0.768664563617245,0.7077320139614214,0.7204346478240884,0.7548915648793512,0.4692459838904647,0.5023923444976076,0.8185152953300007,0.7410192409035427
imp__magic__seed1__noise_missing__mean__KNN,imputation_ablation,magic,1,4,noise_missing,KNN,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,14265,4755,1.2472,0.7291272344900105,0.6916128848275851,0.6956512059575723,0.7256034420129117,0.3933437577382447,0.5651913875598086,0.7531970351378993,0.6030899031888088
imp__magic__seed1__noise_missing__mean__RandomForest,imputation_ablation,magic,1,4,noise_missing,RandomForest,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,14265,4755,3.7682,0.8273396424815983,0.7963658362652422,0.8046668543015292,0.8244145728954042,0.6132124403812435,0.6919856459330144,0.8824373745823291,0.8246255259403743
imp__magic__seed1__noise_missing__mean__HistGradientBoosting,imputation_ablation,magic,1,4,noise_missing,HistGradientBoosting,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,14265,4755,0.341,0.831335436382755,0.7924672187501456,0.8052239181030396,0.826386096329736,0.620537008470526,0.6614832535885168,0.8876125752118036,0.8360025037625284
imp__magic__seed1__missing_imbalance__mean__LogisticRegression,imputation_ablation,magic,1,6,missing_imbalance,LogisticRegression,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,11561,4755,0.0719,0.7539432176656151,0.6654483143399441,0.6737913625058752,0.7217736567911502,0.4392687389059928,0.3672248803827751,0.7967323895354521,0.7338165302093657
imp__magic__seed1__missing_imbalance__mean__KNN,imputation_ablation,magic,1,6,missing_imbalance,KNN,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,11561,4755,0.9913,0.7760252365930599,0.6932893883264762,0.7073061239564482,0.7493906152456232,0.4987133450042822,0.4144736842105263,0.8029095735682792,0.7099745693989479
imp__magic__seed1__missing_imbalance__mean__RandomForest,imputation_ablation,magic,1,6,missing_imbalance,RandomForest,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,11561,4755,2.9187,0.8258675078864354,0.7655312277390909,0.7862551938629572,0.8135600180383982,0.6142674903545239,0.562200956937799,0.8931935160713094,0.8523923577834253
imp__magic__seed1__missing_imbalance__mean__HistGradientBoosting,imputation_ablation,magic,1,6,missing_imbalance,HistGradientBoosting,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,11561,4755,0.5454,0.8294426919032597,0.7730785004042853,0.7930499475984449,0.818802285719856,0.62060066079312,0.5831339712918661,0.8931895391768722,0.85633108768628
imp__magic__seed1__all_three__mean__LogisticRegression,imputation_ablation,magic,1,7,all_three,LogisticRegression,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean,10507,4755,0.1067,0.6872765509989485,0.5560072833426709,0.5044889859694266,0.5937941294100968,0.2696992104846778,0.1136363636363636,0.8152507499840923,0.7410063846727855
imp__magic__seed1__all_three__mean__KNN,imputation_ablation,magic,1,7,all_three,KNN,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean,10507,4755,1.0157,0.7114616193480546,0.6042204355727582,0.5922583422583423,0.6576787327575971,0.3210822385043676,0.242822966507177,0.7202474947504993,0.5763292660980823
imp__magic__seed1__all_three__mean__RandomForest,imputation_ablation,magic,1,7,all_three,RandomForest,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean,10507,4755,2.8943,0.7430073606729758,0.6381278255349989,0.635663346639526,0.6943469591157746,0.4292561436845263,0.284688995215311,0.8564818335462103,0.8016277156310857
imp__magic__seed1__all_three__mean__HistGradientBoosting,imputation_ablation,magic,1,7,all_three,HistGradientBoosting,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean,10507,4755,0.2829,0.7379600420609884,0.6293084316369906,0.6225898156141422,0.68450970512213,0.4201932688826459,0.2631578947368421,0.866351903555072,0.8213588247371338
imp__magic__seed1__clean__median__LogisticRegression,imputation_ablation,magic,1,0,clean,LogisticRegression,0.0,0.0,natural,noise_then_imbalance,symmetric,median,14265,4755,0.0887,0.7915878023133543,0.7482657830330552,0.7589359778283952,0.7852626774559823,0.5278331775043423,0.6022727272727273,0.848867729654984,0.7904722551494815
imp__magic__seed1__clean__median__KNN,imputation_ablation,magic,1,0,clean,KNN,0.0,0.0,natural,noise_then_imbalance,symmetric,median,14265,4755,0.6276,0.843322818086225,0.8034906851432535,0.8180550826780488,0.8381751586718054,0.6485557938188036,0.6692583732057417,0.8848257421854995,0.813873555849381
imp__magic__seed1__clean__median__RandomForest,imputation_ablation,magic,1,0,clean,RandomForest,0.0,0.0,natural,noise_then_imbalance,symmetric,median,14265,4755,3.6547,0.8815983175604627,0.8588745660335193,0.8669863917513889,0.8800685156832437,0.7365681549361318,0.7822966507177034,0.9380591901568563,0.9084355846195264
imp__magic__seed1__clean__median__HistGradientBoosting,imputation_ablation,magic,1,0,clean,HistGradientBoosting,0.0,0.0,natural,noise_then_imbalance,symmetric,median,14265,4755,0.5178,0.8807570977917981,0.8567203502150238,0.8656604908150498,0.8790239239669894,0.7345262843231936,0.7757177033492823,0.936396460292358,0.912074380714996
imp__magic__seed1__missing_only__median__LogisticRegression,imputation_ablation,magic,1,2,missing_only,LogisticRegression,0.0,0.2,natural,noise_then_imbalance,symmetric,median,14265,4755,0.0797,0.7676130389064143,0.7119850600685655,0.7236803970968713,0.7563749949836145,0.4677376903059258,0.5245215311004785,0.8018286342607321,0.7311584597219427
imp__magic__seed1__missing_only__median__KNN,imputation_ablation,magic,1,2,missing_only,KNN,0.0,0.2,natural,noise_then_imbalance,symmetric,median,14265,4755,1.1629,0.7991587802313355,0.7468504936004978,0.7613799864332579,0.7895543405818242,0.5440567039641955,0.5705741626794258,0.8297086042148096,0.7343437603477921
imp__magic__seed1__missing_only__median__RandomForest,imputation_ablation,magic,1,2,missing_only,RandomForest,0.0,0.2,natural,noise_then_imbalance,symmetric,median,14265,4755,3.453,0.8481598317560463,0.8142008498526415,0.8261168481652141,0.8444881711697411,0.6596936679836294,0.6997607655502392,0.9026146819958812,0.8617782962813436
imp__magic__seed1__missing_only__median__HistGradientBoosting,imputation_ablation,magic,1,2,missing_only,HistGradientBoosting,0.0,0.2,natural,noise_then_imbalance,symmetric,median,14265,4755,0.5588,0.8513144058885384,0.819233949254051,0.830393834860534,0.8480698382859915,0.6670673148501757,0.7111244019138756,0.9049271976124664,0.8698828304758499
imp__magic__seed1__noise_missing__median__LogisticRegression,imputation_ablation,magic,1,4,noise_missing,LogisticRegression,0.2,0.2,natural,noise_then_imbalance,symmetric,median,14265,4755,0.1187,0.7688748685594111,0.708852237226215,0.7214507908896851,0.755556485890696,0.4698711265696624,0.506578947368421,0.8128952645080988,0.7374248110550001
imp__magic__seed1__noise_missing__median__KNN,imputation_ablation,magic,1,4,noise_missing,KNN,0.2,0.2,natural,noise_then_imbalance,symmetric,median,14265,4755,1.2394,0.7371188222923238,0.7024290677228264,0.705999698468839,0.7343830751430065,0.4133821059166248,0.5855263157894737,0.7539365435083891,0.604553558270131
imp__magic__seed1__noise_missing__median__RandomForest,imputation_ablation,magic,1,4,noise_missing,RandomForest,0.2,0.2,natural,noise_then_imbalance,symmetric,median,14265,4755,3.8066,0.8203995793901157,0.7880029122506972,0.796451243978405,0.8171692705056421,0.597164770621969,0.6788277511961722,0.8785904566949175,0.815955263324552
imp__magic__seed1__noise_missing__median__HistGradientBoosting,imputation_ablation,magic,1,4,noise_missing,HistGradientBoosting,0.2,0.2,natural,noise_then_imbalance,symmetric,median,14265,4755,0.3826,0.8290220820189275,0.7924624658763058,0.8038295561611454,0.8246902685938512,0.615490961814356,0.6692583732057417,0.8865697558923996,0.8366357808889843
imp__magic__seed1__missing_imbalance__median__LogisticRegression,imputation_ablation,magic,1,6,missing_imbalance,LogisticRegression,0.0,0.2,0.8,noise_then_imbalance,symmetric,median,11561,4755,0.0805,0.7503680336487908,0.6600908555483304,0.667110701114193,0.7165119190310634,0.4302088597513371,0.3558612440191387,0.7850187864613323,0.7301312000821795
imp__magic__seed1__missing_imbalance__median__KNN,imputation_ablation,magic,1,6,missing_imbalance,KNN,0.0,0.2,0.8,noise_then_imbalance,symmetric,median,11561,4755,1.0266,0.7802313354363828,0.6977647525324088,0.7126495939919002,0.7540016482755797,0.5107882354282695,0.4198564593301435,0.7998421269905811,0.7101438060558429
imp__magic__seed1__missing_imbalance__median__RandomForest,imputation_ablation,magic,1,6,missing_imbalance,RandomForest,0.0,0.2,0.8,noise_then_imbalance,symmetric,median,11561,4755,2.9456,0.8264984227129337,0.7668389470269901,0.7874538626628627,0.814486185641592,0.6153738154020987,0.5657894736842105,0.8931360935955317,0.8513362810454103
imp__magic__seed1__missing_imbalance__median__HistGradientBoosting,imputation_ablation,magic,1,6,missing_imbalance,HistGradientBoosting,0.0,0.2,0.8,noise_then_imbalance,symmetric,median,11561,4755,0.5473,0.8292323869610936,0.7725057306078867,0.7925725248876868,0.8184489958159394,0.6203027418771782,0.5813397129186603,0.8946221911485581,0.8586128438133065
imp__magic__seed1__all_three__median__LogisticRegression,imputation_ablation,magic,1,7,all_three,LogisticRegression,0.2,0.2,0.8,noise_then_imbalance,symmetric,median,10507,4755,0.1154,0.6860147213459517,0.5540761616023664,0.5008710762810278,0.5910774585968452,0.2656787999500099,0.1094497607655502,0.8022185639104396,0.7338155327046278
imp__magic__seed1__all_three__median__KNN,imputation_ablation,magic,1,7,all_three,KNN,0.2,0.2,0.8,noise_then_imbalance,symmetric,median,10507,4755,1.0188,0.7144058885383806,0.606217224569991,0.5940625018859498,0.6596494151986497,0.3324379551271789,0.2416267942583732,0.7264200229069119,0.5842648090937432
imp__magic__seed1__all_three__median__RandomForest,imputation_ablation,magic,1,7,all_three,RandomForest,0.2,0.2,0.8,noise_then_imbalance,symmetric,median,10507,4755,3.0255,0.7402733964248159,0.6353351726631769,0.6321444059458752,0.6913259441793063,0.4194743616858623,0.2816985645933014,0.8577284444561702,0.8013777173599886
imp__magic__seed1__all_three__median__HistGradientBoosting,imputation_ablation,magic,1,7,all_three,HistGradientBoosting,0.2,0.2,0.8,noise_then_imbalance,symmetric,median,10507,4755,0.3141,0.7383806519453208,0.6310014246981828,0.6254460287484651,0.6864765738770608,0.4183751459685739,0.2691387559808612,0.8613762266294404,0.8143559184270462
imp__magic__seed1__clean__mean_indicator__LogisticRegression,imputation_ablation,magic,1,0,clean,LogisticRegression,0.0,0.0,natural,noise_then_imbalance,symmetric,mean_indicator,14265,4755,0.0875,0.7915878023133543,0.7482657830330552,0.7589359778283952,0.7852626774559823,0.5278331775043423,0.6022727272727273,0.848867729654984,0.7904722551494815
imp__magic__seed1__clean__mean_indicator__KNN,imputation_ablation,magic,1,0,clean,KNN,0.0,0.0,natural,noise_then_imbalance,symmetric,mean_indicator,14265,4755,0.6781,0.843322818086225,0.8034906851432535,0.8180550826780488,0.8381751586718054,0.6485557938188036,0.6692583732057417,0.8848257421854995,0.813873555849381
imp__magic__seed1__clean__mean_indicator__RandomForest,imputation_ablation,magic,1,0,clean,RandomForest,0.0,0.0,natural,noise_then_imbalance,symmetric,mean_indicator,14265,4755,3.6767,0.8815983175604627,0.8588745660335193,0.8669863917513889,0.8800685156832437,0.7365681549361318,0.7822966507177034,0.9380591901568563,0.9084355846195264
imp__magic__seed1__clean__mean_indicator__HistGradientBoosting,imputation_ablation,magic,1,0,clean,HistGradientBoosting,0.0,0.0,natural,noise_then_imbalance,symmetric,mean_indicator,14265,4755,0.4908,0.8807570977917981,0.8567203502150238,0.8656604908150498,0.8790239239669894,0.7345262843231936,0.7757177033492823,0.936396460292358,0.912074380714996
imp__magic__seed1__missing_only__mean_indicator__LogisticRegression,imputation_ablation,magic,1,2,missing_only,LogisticRegression,0.0,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,14265,4755,0.0738,0.7665615141955836,0.7100792546562644,0.7218180886733072,0.7549240002684473,0.4649792283418057,0.5197368421052632,0.8106041853225047,0.733424087340351
imp__magic__seed1__missing_only__mean_indicator__KNN,imputation_ablation,magic,1,2,missing_only,KNN,0.0,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,14265,4755,0.5057,0.7480546792849632,0.6834897384483826,0.693967838442671,0.732145193334354,0.417676309455798,0.4659090909090909,0.7698125000969974,0.6526413161686601
imp__magic__seed1__missing_only__mean_indicator__RandomForest,imputation_ablation,magic,1,2,missing_only,RandomForest,0.0,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,14265,4755,2.4967,0.8410094637223975,0.8037596590036113,0.8167206290471785,0.8365193267518196,0.643051374456127,0.6782296650717703,0.9009820213332256,0.8598365093806902
imp__magic__seed1__missing_only__mean_indicator__HistGradientBoosting,imputation_ablation,magic,1,2,missing_only,HistGradientBoosting,0.0,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,14265,4755,0.7479,0.8483701366982124,0.8151842097503363,0.8266835772546458,0.8448760477510029,0.6602353139235948,0.7033492822966507,0.9047271889214972,0.8705827722331834
imp__magic__seed1__noise_missing__mean_indicator__LogisticRegression,imputation_ablation,magic,1,4,noise_missing,LogisticRegression,0.2,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,14265,4755,0.1129,0.7669821240799158,0.7068451665019004,0.7192283899430542,0.7535886749339321,0.4652122521329149,0.5041866028708134,0.8157175015946376,0.73969027844889
